DATATIME,WINDSPEED,WINDDIRECTION,TEMPERATURE,HUMIDITY,PRESSURE,WINDPOWER
2022/8/16 21:45:00.000,2.7,186,13.7,75,824,208.1236784
2022/8/16 22:00:00.000,2.7,188,13.6,75,824,203.6278326
2022/8/16 22:15:00.000,2.8,190,13.4,76,824,239.2885129
2022/8/16 22:30:00.000,3,194,13.2,77,824,210.6387069
2022/8/16 22:45:00.000,3.1,197,12.9,78,824,350.4653094
2022/8/16 23:00:00.000,3.3,200,12.7,79,824,200.3531977
2022/8/16 23:15:00.000,3.5,202,12.5,80,824,344.9887004
2022/8/16 23:30:00.000,3.5,205,12.4,81,824,172.0795054
2022/8/16 23:45:00.000,3.5,209,12.2,82,824,104.51846
2022/8/17 0:00:00.000,3,210,11.8,83,823,183.8848023
2022/8/17 0:15:00.000,3.1,213,11.6,83,823,258.9912807
2022/8/17 0:30:00.000,3.1,216,11.5,84,823,265.1021259
2022/8/17 0:45:00.000,3.1,217,11.3,84,823,295.9280832
2022/8/17 1:00:00.000,3.1,220,11.2,85,823,239.8872584
2022/8/17 1:15:00.000,3.3,221,11.1,85,823,284.7301796
2022/8/17 1:30:00.000,3.5,221,11,86,823,1090.280909
2022/8/17 1:45:00.000,3.7,223,10.9,86,823,1799.355455
2022/8/17 2:00:00.000,3.8,223,10.8,87,823,2509.365455
2022/8/17 2:15:00.000,3.9,224,10.8,87,823,2923.771818
2022/8/17 2:30:00.000,4,225,10.7,88,823,3042.574545
2022/8/17 2:45:00.000,4,226,10.6,88,823,3161.377273
2022/8/17 3:00:00.000,4.1,227,10.5,89,823,3280.18
2022/8/17 3:15:00.000,4.1,227,10.5,89,823,3255.858182
2022/8/17 3:30:00.000,4,228,10.5,89,823,3086.540909
2022/8/17 3:45:00.000,4,227,10.5,89,822,2918.159091
2022/8/17 4:00:00.000,3.9,228,10.5,89,822,2748.841818
2022/8/17 4:15:00.000,3.9,228,10.5,89,822,2566.428182
2022/8/17 4:30:00.000,3.8,229,10.4,89,822,2369.982727
2022/8/17 4:45:00.000,3.7,229,10.4,90,822,2172.601818
2022/8/17 5:00:00.000,3.6,231,10.3,90,822,1976.156364
2022/8/17 5:15:00.000,3.6,231,10.4,90,822,1810.580909
2022/8/17 5:30:00.000,3.6,231,10.6,90,822,1676.810909
2022/8/17 5:45:00.000,3.5,230,10.7,90,822,1543.040909
2022/8/17 6:00:00.000,3.5,230,10.9,90,822,1409.270909
2022/8/17 6:15:00.000,3.5,230,11.3,90,822,1194.116364
2022/8/17 6:30:00.000,3.6,232,12,89,822,898.5127273
2022/8/17 6:45:00.000,3.5,233,12.7,88,822,603.8445455
2022/8/17 7:00:00.000,3.5,235,13.4,87,822,176.5575913
2022/8/17 7:15:00.000,3.4,234,14,86,822,139.812112
2022/8/17 7:30:00.000,3.2,234,14.6,85,822,56.87089242
2022/8/17 7:45:00.000,3.1,234,15.3,83,822,346.7106196
2022/8/17 8:00:00.000,2.9,234,15.9,82,822,173.9395029
2022/8/17 8:15:00.000,2.8,231,16.5,80,822,332.0640428
2022/8/17 8:30:00.000,3,229,17,79,822,140.499856
2022/8/17 8:45:00.000,3.1,228,17.5,77,822,201.1360436
2022/8/17 9:00:00.000,3.3,226,18,76,822,144.232586
2022/8/17 9:15:00.000,3.4,225,18.6,74,822,189.3247362
2022/8/17 9:30:00.000,3.5,225,19.1,73,822,169.5276486
2022/8/17 9:45:00.000,3.5,225,19.6,71,823,160.2074953
2022/8/17 10:00:00.000,3.7,225,20.1,70,823,390.2888929
2022/8/17 10:15:00.000,3.7,225,20.5,68,823,247.9317239
2022/8/17 10:30:00.000,3.8,225,20.9,67,823,176.0136729
2022/8/17 10:45:00.000,3.8,225,21.3,66,822,372.0199643
2022/8/17 11:00:00.000,4,225,21.7,65,822,11.47008161
2022/8/17 11:15:00.000,4,226,22.1,64,822,130.3243771
2022/8/17 11:30:00.000,4,228,22.4,63,822,307.8934371
2022/8/17 11:45:00.000,4.1,229,22.7,62,822,308.9134384
2022/8/17 12:00:00.000,4.1,231,23,61,822,375.8630989
2022/8/17 12:15:00.000,4.1,231,23.2,59,822,78.63766037
2022/8/17 12:30:00.000,4.1,232,23.5,58,822,369.0930004
2022/8/17 12:45:00.000,4.1,232,23.8,57,822,203.0989759
2022/8/17 13:00:00.000,4,233,24.1,56,822,184.5274478
2022/8/17 13:15:00.000,4,233,24.3,55,822,140.4006248
2022/8/17 13:30:00.000,4.1,232,24.4,54,822,206.6944343
2022/8/17 13:45:00.000,4.1,232,24.5,53,822,297.6029125
2022/8/17 14:00:00.000,4.1,231,24.6,52,822,250.6110666
2022/8/17 14:15:00.000,4.2,230,24.5,52,822,644.0690909
2022/8/17 14:30:00.000,4.3,230,24.3,53,822,1170.73
2022/8/17 14:45:00.000,4.4,229,24.2,53,821,1697.390909
2022/8/17 15:00:00.000,4.5,229,24,54,821,2224.051818
2022/8/17 15:15:00.000,4.6,226,23.8,55,821,2899.45
2022/8/17 15:30:00.000,4.7,222,23.6,56,821,3722.65
2022/8/17 15:45:00.000,4.8,218,23.3,58,821,4544.914545
2022/8/17 16:00:00.000,5,214,23.1,59,821,5368.114545
2022/8/17 16:15:00.000,5,211,22.9,61,821,6175.411818
2022/8/17 16:30:00.000,5.2,208,22.6,63,821,6965.870909
2022/8/17 16:45:00.000,5.3,206,22.3,64,821,7757.265455
2022/8/17 17:00:00.000,5.5,202,22,66,821,8547.724545
2022/8/17 17:15:00.000,5.7,201,21.7,68,821,9297.023636
2022/8/17 17:30:00.000,5.8,201,21.4,70,821,10005.16273
2022/8/17 17:45:00.000,5.9,202,21,73,821,10713.30182
2022/8/17 18:00:00.000,6.1,202,20.7,75,821,11421.44091
2022/8/17 18:15:00.000,6.1,203,20.3,77,821,12120.22545
2022/8/17 18:30:00.000,6.1,206,19.8,79,821,12810.59091
2022/8/17 18:45:00.000,6.1,208,19.3,82,822,13500.95636
2022/8/17 19:00:00.000,6.2,211,18.8,84,822,14191.32182
2022/8/17 19:15:00.000,6.2,212,18.3,86,822,14664.66182
2022/8/17 19:30:00.000,6.1,213,17.9,87,822,14920.97636
2022/8/17 19:45:00.000,6,214,17.6,89,822,15177.29091
2022/8/17 20:00:00.000,6,215,17.2,90,822,15433.60545
2022/8/17 20:15:00.000,6,215,16.9,91,822,15925.65455
2022/8/17 20:30:00.000,6,216,16.7,92,822,16653.43818
2022/8/17 20:45:00.000,5.9,216,16.5,93,822,17380.28636
2022/8/17 21:00:00.000,6,217,16.3,94,822,18108.07
2022/8/17 21:15:00.000,6,217,16.2,94,822,18496.28364
2022/8/17 21:30:00.000,5.9,217,16.1,95,822,18543.99182
2022/8/17 21:45:00.000,5.9,219,16,95,822,18591.7
2022/8/17 22:00:00.000,5.8,219,15.9,96,822,18639.40818
2022/8/17 22:15:00.000,5.7,221,15.8,96,822,18460.73636
2022/8/17 22:30:00.000,5.5,222,15.8,97,822,18054.74909
2022/8/17 22:45:00.000,5.4,223,15.7,98,822,17648.76182
2022/8/17 23:00:00.000,5.3,224,15.7,99,822,17242.77455
2022/8/17 23:15:00.000,5.2,225,15.7,99,822,16819.94909
2022/8/17 23:30:00.000,5.3,224,15.8,99,822,16381.22091
2022/8/17 23:45:00.000,5.4,225,15.8,99,822,15942.49273
2022/8/18 0:00:00.000,6.6,221,16.3,100,822,17357.83545
2022/8/18 0:15:00.000,6.6,221,16.3,100,822,17135.19727
2022/8/18 0:30:00.000,6.6,221,16.3,100,822,16640.34182
2022/8/18 0:45:00.000,6.6,222,16.3,99,821,16144.55091
2022/8/18 1:00:00.000,6.6,222,16.3,99,821,15649.69545
2022/8/18 1:15:00.000,6.4,222,16.3,99,821,15059.42364
2022/8/18 1:30:00.000,6.3,222,16.2,99,821,14374.67091
2022/8/18 1:45:00.000,6,222,16.2,100,821,13689.91818
2022/8/18 2:00:00.000,5.9,222,16.1,100,821,13005.16545
2022/8/18 2:15:00.000,5.7,221,16.1,100,821,12614.14545
2022/8/18 2:30:00.000,5.8,222,16.1,100,821,12515.92273
2022/8/18 2:45:00.000,5.9,222,16.1,100,821,12418.63545
2022/8/18 3:00:00.000,5.9,222,16.1,100,821,12320.41273
2022/8/18 3:15:00.000,6.1,222,16.1,100,821,12398.99091
2022/8/18 3:30:00.000,6.3,222,16.2,100,821,12653.43455
2022/8/18 3:45:00.000,6.4,222,16.2,99,821,12907.87818
2022/8/18 4:00:00.000,6.7,221,16.3,99,821,13162.32182
2022/8/18 4:15:00.000,6.7,221,16.3,99,821,13198.80455
2022/8/18 4:30:00.000,6.7,219,16.3,99,821,13018.26182
2022/8/18 4:45:00.000,6.6,218,16.4,99,820,12837.71909
2022/8/18 5:00:00.000,6.6,216,16.4,99,820,12657.17636
2022/8/18 5:15:00.000,6.5,216,16.4,99,820,12499.08455
2022/8/18 5:30:00.000,6.5,215,16.4,99,820,12364.37909
2022/8/18 5:45:00.000,6.5,214,16.5,99,820,12229.67364
2022/8/18 6:00:00.000,6.4,213,16.5,99,820,12094.96818
2022/8/18 6:15:00.000,6.4,213,16.5,99,820,12004.22909
2022/8/18 6:30:00.000,6.6,213,16.6,99,820,11956.52091
2022/8/18 6:45:00.000,6.7,213,16.6,99,820,11908.81273
2022/8/18 7:00:00.000,6.9,214,16.7,99,820,11861.10455
2022/8/18 7:15:00.000,6.8,215,16.7,99,820,11614.14455
2022/8/18 7:30:00.000,6.7,215,16.8,98,820,11168.86818
2022/8/18 7:45:00.000,6.5,214,16.8,98,820,10722.65636
2022/8/18 8:00:00.000,6.4,214,16.9,97,820,10277.38
2022/8/18 8:15:00.000,6.3,214,16.9,97,820,10133.32
2022/8/18 8:30:00.000,6.3,214,17,97,820,10290.47636
2022/8/18 8:45:00.000,6.1,214,17.1,97,820,10446.69727
2022/8/18 9:00:00.000,6.1,214,17.2,97,820,10603.85364
2022/8/18 9:15:00.000,6.1,214,17.3,97,820,10869.52273
2022/8/18 9:30:00.000,6.1,214,17.4,96,820,11242.76909
2022/8/18 9:45:00.000,6.2,213,17.5,96,819,11616.95091
2022/8/18 10:00:00.000,6.2,213,17.6,95,819,11990.19727
2022/8/18 10:15:00.000,6.2,212,17.7,95,819,12271.76909
2022/8/18 10:30:00.000,6,211,17.7,95,819,12460.73091
2022/8/18 10:45:00.000,5.9,210,17.7,96,819,12648.75727
2022/8/18 11:00:00.000,5.7,209,17.7,96,819,12837.71909
2022/8/18 11:15:00.000,5.7,209,17.8,96,819,12619.75818
2022/8/18 11:30:00.000,5.8,210,17.9,96,819,11993.93909
2022/8/18 11:45:00.000,5.7,211,18,95,818,11369.05545
2022/8/18 12:00:00.000,5.8,212,18.1,95,818,10743.23636
2022/8/18 12:15:00.000,5.7,213,18.1,95,818,9890.101818
2022/8/18 12:30:00.000,5.5,211,18.1,95,818,8807.780909
2022/8/18 12:45:00.000,5.3,209,18.1,96,818,7726.395455
2022/8/18 13:00:00.000,5.1,207,18.1,96,818,6644.074545
2022/8/18 13:15:00.000,4.9,207,18.1,96,818,6020.126364
2022/8/18 13:30:00.000,4.9,206,18,97,818,5853.615455
2022/8/18 13:45:00.000,4.9,204,18,98,817,5687.104545
2022/8/18 14:00:00.000,4.9,203,17.9,99,817,5520.593636
2022/8/18 14:15:00.000,5,203,17.9,99,817,5431.725455
2022/8/18 14:30:00.000,5.2,204,17.8,99,817,5421.435455
2022/8/18 14:45:00.000,5.4,204,17.8,99,817,5411.145455
2022/8/18 15:00:00.000,5.6,204,17.7,99,817,5400.855455
2022/8/18 15:15:00.000,6,205,17.8,99,817,5809.649091
2022/8/18 15:30:00.000,6.3,205,17.9,98,817,6639.397273
2022/8/18 15:45:00.000,6.8,205,18,97,816,7468.21
2022/8/18 16:00:00.000,7.1,206,18.1,96,816,8297.958182
2022/8/18 16:15:00.000,7.4,206,18.1,96,816,8906.939091
2022/8/18 16:30:00.000,7.6,206,18.2,96,816,9297.023636
2022/8/18 16:45:00.000,7.7,206,18.2,95,815,9686.172727
2022/8/18 17:00:00.000,7.8,207,18.3,95,815,10076.25727
2022/8/18 17:15:00.000,7.8,207,18.2,95,815,10388.69909
2022/8/18 17:30:00.000,7.9,207,18.1,96,815,10624.43364
2022/8/18 17:45:00.000,7.8,208,18,97,815,10860.16818
2022/8/18 18:00:00.000,7.9,209,17.9,98,815,11095.90273
2022/8/18 18:15:00.000,7.8,209,17.8,98,815,11295.15455
2022/8/18 18:30:00.000,7.8,210,17.7,98,815,11458.85909
2022/8/18 18:45:00.000,7.6,212,17.6,98,815,11622.56364
2022/8/18 19:00:00.000,7.6,213,17.5,98,815,11786.26818
2022/8/18 19:15:00.000,7.4,213,17.4,98,815,11836.78273
2022/8/18 19:30:00.000,7.3,213,17.4,98,815,11775.04273
2022/8/18 19:45:00.000,7.1,214,17.3,98,815,11714.23818
2022/8/18 20:00:00.000,7,214,17.3,98,815,11652.49818
2022/8/18 20:15:00.000,6.9,216,17.3,98,815,11485.98727
2022/8/18 20:30:00.000,6.7,218,17.2,98,815,11215.64091
2022/8/18 20:45:00.000,6.6,219,17.2,99,815,10945.29455
2022/8/18 21:00:00.000,6.4,222,17.1,99,815,10674.94818
2022/8/18 21:15:00.000,6.4,224,17.1,99,815,10364.37727
2022/8/18 21:30:00.000,6.2,224,17.1,99,815,10014.51727
2022/8/18 21:45:00.000,6.1,225,17.1,99,815,9663.721818
2022/8/18 22:00:00.000,5.9,225,17.1,99,815,9313.861818
2022/8/18 22:15:00.000,5.9,226,17.1,99,815,9213.768182
2022/8/18 22:30:00.000,5.9,228,17,99,815,9362.505455
2022/8/18 22:45:00.000,6,229,16.9,99,814,9511.242727
2022/8/18 23:00:00.000,6,230,16.8,99,814,9659.98
2022/8/18 23:15:00.000,6.1,232,16.8,99,814,9676.818182
2022/8/18 23:30:00.000,6,236,16.8,99,814,9559.886364
2022/8/18 23:45:00.000,6.1,238,16.9,99,814,9443.89
2022/8/19 0:00:00.000,6.4,221,16.4,99,815,9409.1
2022/8/19 0:15:00.000,6.5,224,16.4,99,815,10298.94
2022/8/19 0:30:00.000,6.7,229,16.4,99,815,11602.34
2022/8/19 0:45:00.000,6.8,232,16.4,99,815,12904.76
2022/8/19 1:00:00.000,7.1,237,16.4,99,815,14208.16
2022/8/19 1:15:00.000,7.2,239,16.4,99,815,15123.48
2022/8/19 1:30:00.000,7.2,242,16.5,99,815,15649.74
2022/8/19 1:45:00.000,7.1,244,16.5,99,815,16176
2022/8/19 2:00:00.000,7.1,247,16.6,99,815,16702.26
2022/8/19 2:15:00.000,7.1,251,16.6,99,815,17169.72
2022/8/19 2:30:00.000,7,257,16.6,98,815,17577.4
2022/8/19 2:45:00.000,7,262,16.6,98,815,17985.08
2022/8/19 3:00:00.000,7,268,16.6,97,815,18392.76
2022/8/19 3:15:00.000,7.1,272,16.5,97,815,18811.22
2022/8/19 3:30:00.000,7,277,16.4,96,815,19241.44
2022/8/19 3:45:00.000,7,281,16.3,95,815,19671.66
2022/8/19 4:00:00.000,7.1,286,16.2,94,815,20101.88
2022/8/19 4:15:00.000,7.2,290,15.9,94,815,20585.02
2022/8/19 4:30:00.000,7.3,293,15.6,94,815,21122.06
2022/8/19 4:45:00.000,7.4,295,15.3,94,815,21659.1
2022/8/19 5:00:00.000,7.5,297,15,94,815,22196.14
2022/8/19 5:15:00.000,7.6,300,14.8,94,815,23062.46
2022/8/19 5:30:00.000,7.7,304,14.8,94,815,24258.06
2022/8/19 5:45:00.000,7.9,308,14.9,94,815,25452.68
2022/8/19 6:00:00.000,8.1,312,14.9,94,815,26648.28
2022/8/19 6:15:00.000,8.3,316,14.9,94,815,27761.56
2022/8/19 6:30:00.000,8.7,321,14.8,93,815,28793.5
2022/8/19 6:45:00.000,9,324,14.8,92,816,29824.46
2022/8/19 7:00:00.000,9.4,328,14.7,91,816,30856.4
2022/8/19 7:15:00.000,9.7,329,14.7,89,816,31228.8
2022/8/19 7:30:00.000,9.7,328,14.7,87,816,30942.64
2022/8/19 7:45:00.000,9.7,328,14.8,85,817,30656.48
2022/8/19 8:00:00.000,9.7,327,14.8,83,817,30370.32
2022/8/19 8:15:00.000,9.7,328,14.9,81,817,29937.16
2022/8/19 8:30:00.000,9.7,328,15.2,78,817,29357
2022/8/19 8:45:00.000,9.8,329,15.5,76,818,28775.86
2022/8/19 9:00:00.000,9.8,330,15.8,73,818,28195.7
2022/8/19 9:15:00.000,9.8,331,16,71,818,27410.72
2022/8/19 9:30:00.000,9.6,332,16.3,69,818,26420.92
2022/8/19 9:45:00.000,9.4,333,16.5,68,819,25432.1
2022/8/19 10:00:00.000,9.3,334,16.8,66,819,24442.3
2022/8/19 10:15:00.000,9.1,335,17,64,819,23448.58
2022/8/19 10:30:00.000,8.9,336,17.2,63,819,22451.92
2022/8/19 10:45:00.000,8.6,337,17.5,61,819,21455.26
2022/8/19 11:00:00.000,8.4,338,17.7,60,819,20458.6
2022/8/19 11:15:00.000,8.2,338,17.9,58,819,19681.46
2022/8/19 11:30:00.000,7.9,339,18.2,57,819,19124.82
2022/8/19 11:45:00.000,7.8,339,18.5,56,820,18568.18
2022/8/19 12:00:00.000,7.6,339,18.8,55,820,18011.54
2022/8/19 12:15:00.000,7.5,340,19,54,820,17636.2
2022/8/19 12:30:00.000,7.4,339,19.2,53,820,17442.16
2022/8/19 12:45:00.000,7.3,338,19.4,52,820,17247.14
2022/8/19 13:00:00.000,7.2,338,19.6,51,820,17053.1
2022/8/19 13:15:00.000,7.2,338,19.8,51,820,16801.24
2022/8/19 13:30:00.000,7.2,337,19.9,50,820,16490.58
2022/8/19 13:45:00.000,7.2,337,20,50,820,16179.92
2022/8/19 14:00:00.000,7.1,336,20.1,49,820,15869.26
2022/8/19 14:15:00.000,7.1,336,20.1,49,820,15460.6
2022/8/19 14:30:00.000,7,336,20.1,49,820,14955.9
2022/8/19 14:45:00.000,6.9,336,20,49,820,14451.2
2022/8/19 15:00:00.000,6.8,336,20,49,820,13946.5
2022/8/19 15:15:00.000,6.7,335,19.9,49,820,13366.34
2022/8/19 15:30:00.000,6.6,336,19.8,49,820,12711.7
2022/8/19 15:45:00.000,6.5,335,19.7,49,821,12057.06
2022/8/19 16:00:00.000,6.4,336,19.6,49,821,11402.42
2022/8/19 16:15:00.000,6.3,335,19.4,49,821,10528.26
2022/8/19 16:30:00.000,6.1,336,19.1,50,821,9435.56
2022/8/19 16:45:00.000,6,336,18.9,51,821,8341.88
2022/8/19 17:00:00.000,5.9,336,18.6,52,821,7249.18
2022/8/19 17:15:00.000,5.7,335,18.3,53,821,6180.98
2022/8/19 17:30:00.000,5.5,335,17.9,55,821,5137.28
2022/8/19 17:45:00.000,5.4,335,17.6,56,822,4094.56
2022/8/19 18:00:00.000,5.2,335,17.2,58,822,3050.86
2022/8/19 18:15:00.000,5.1,334,16.7,60,822,2269.8
2022/8/19 18:30:00.000,5,334,16,62,822,1749.42
2022/8/19 18:45:00.000,4.9,334,15.3,64,822,1229.04
2022/8/19 19:00:00.000,4.8,334,14.6,66,822,708.66
2022/8/19 19:15:00.000,4.8,334,14,68,822,132.5305856
2022/8/19 19:30:00.000,4.7,335,13.6,69,822,280.5403901
2022/8/19 19:45:00.000,4.5,335,13.1,70,823,361.3395623
2022/8/19 20:00:00.000,4.4,336,12.7,71,823,299.2383307
2022/8/19 20:15:00.000,4.2,338,12.4,73,823,264.9285209
2022/8/19 20:30:00.000,4.1,338,12.1,74,823,266.4419802
2022/8/19 20:45:00.000,4,339,11.8,75,823,265.5366011
2022/8/19 21:00:00.000,3.8,340,11.5,76,823,327.1935453
2022/8/19 21:15:00.000,3.6,341,11.2,77,823,171.0182392
2022/8/19 21:30:00.000,3.4,341,10.9,78,823,47.70825796
2022/8/19 21:45:00.000,3.1,339,10.6,79,823,33.5700111
2022/8/19 22:00:00.000,2.9,340,10.3,80,823,187.1530772
2022/8/19 22:15:00.000,2.7,338,10.1,81,823,305.8207846
2022/8/19 22:30:00.000,2.5,334,9.9,82,823,332.5574934
2022/8/19 22:45:00.000,2.4,332,9.6,83,824,64.98555562
2022/8/19 23:00:00.000,2.2,328,9.4,84,824,143.1743982
2022/8/19 23:15:00.000,2.1,323,9.2,84,824,296.201654
2022/8/19 23:30:00.000,2.1,319,9,85,824,370.0001199
2022/8/19 23:45:00.000,2.1,315,8.9,85,824,156.0119128
2022/8/20 0:00:00.000,3,316,9,85,823,360.9478014
2022/8/20 0:15:00.000,3,314,8.8,85,823,106.1362227
2022/8/20 0:30:00.000,3.1,312,8.7,86,823,355.8160817
2022/8/20 0:45:00.000,3.1,310,8.6,86,823,180.2355673
2022/8/20 1:00:00.000,3.2,309,8.5,87,823,241.0538239
2022/8/20 1:15:00.000,3.3,308,8.4,87,823,237.7786913
2022/8/20 1:30:00.000,3.4,308,8.3,87,823,192.5393543
2022/8/20 1:45:00.000,3.4,308,8.2,88,823,232.3035831
2022/8/20 2:00:00.000,3.6,308,8.1,88,823,359.6966752
2022/8/20 2:15:00.000,3.6,308,8.1,88,823,399.0809679
2022/8/20 2:30:00.000,3.5,309,8.1,88,823,164.6553938
2022/8/20 2:45:00.000,3.3,309,8,88,823,60.09764812
2022/8/20 3:00:00.000,3.3,310,8,88,823,149.1333963
2022/8/20 3:15:00.000,3.1,310,8,88,823,18.81102924
2022/8/20 3:30:00.000,3.1,308,7.9,88,823,293.4970904
2022/8/20 3:45:00.000,2.9,305,7.8,88,823,351.2064592
2022/8/20 4:00:00.000,2.9,304,7.7,88,823,396.6879065
2022/8/20 4:15:00.000,2.8,300,7.7,88,823,26.22443714
2022/8/20 4:30:00.000,2.7,294,7.7,88,823,38.7489928
2022/8/20 4:45:00.000,2.7,290,7.6,88,823,46.52086285
2022/8/20 5:00:00.000,2.7,283,7.6,88,823,240.7188703
2022/8/20 5:15:00.000,2.7,278,7.7,88,823,389.2370989
2022/8/20 5:30:00.000,2.8,274,7.8,87,823,362.6678245
2022/8/20 5:45:00.000,2.9,272,8,87,824,339.7576559
2022/8/20 6:00:00.000,3,270,8.1,86,824,259.4377852
2022/8/20 6:15:00.000,3.1,268,8.7,85,824,286.4031147
2022/8/20 6:30:00.000,3.1,268,9.6,83,824,240.8220457
2022/8/20 6:45:00.000,3,266,10.5,81,824,42.03986239
2022/8/20 7:00:00.000,3,266,11.4,79,824,242.9119033
2022/8/20 7:15:00.000,2.9,264,12.4,77,824,222.3926865
2022/8/20 7:30:00.000,2.8,257,13.3,74,824,48.38218111
2022/8/20 7:45:00.000,2.7,250,14.3,72,824,81.44104844
2022/8/20 8:00:00.000,2.6,242,15.2,69,824,316.6373039
2022/8/20 8:15:00.000,2.6,234,16,67,824,337.9969574
2022/8/20 8:30:00.000,2.7,228,16.5,64,824,168.8571475
2022/8/20 8:45:00.000,2.9,221,17,61,824,93.04636642
2022/8/20 9:00:00.000,3.1,216,17.5,58,824,391.7432999
2022/8/20 9:15:00.000,3.4,212,17.9,56,824,132.64391
2022/8/20 9:30:00.000,3.7,211,18.2,55,824,360.6599891
2022/8/20 9:45:00.000,4,210,18.6,54,824,1670.262727
2022/8/20 10:00:00.000,4.3,209,18.9,53,824,3241.826364
2022/8/20 10:15:00.000,4.6,210,19.3,52,824,4918.160909
2022/8/20 10:30:00.000,4.8,210,19.6,51,824,6700.201818
2022/8/20 10:45:00.000,5.1,209,19.9,50,823,8482.242727
2022/8/20 11:00:00.000,5.4,209,20.2,49,823,10264.28364
2022/8/20 11:15:00.000,5.6,209,20.5,49,823,12086.54909
2022/8/20 11:30:00.000,5.7,209,20.8,49,823,13949.03909
2022/8/20 11:45:00.000,5.9,210,21.1,48,823,15811.52909
2022/8/20 12:00:00.000,6,210,21.4,48,823,17674.01909
2022/8/20 12:15:00.000,6.1,210,21.6,48,823,19202.55182
2022/8/20 12:30:00.000,6.2,211,21.8,48,823,20397.12727
2022/8/20 12:45:00.000,6.4,212,21.9,47,822,21591.70273
2022/8/20 13:00:00.000,6.4,213,22.1,47,822,22786.27818
2022/8/20 13:15:00.000,6.5,214,22.2,47,822,23897.59818
2022/8/20 13:30:00.000,6.7,216,22.2,47,822,24926.59818
2022/8/20 13:45:00.000,6.7,217,22.2,48,822,25956.53364
2022/8/20 14:00:00.000,6.8,218,22.2,48,822,26985.53364
2022/8/20 14:15:00.000,7.1,218,22.2,48,822,28149.23909
2022/8/20 14:30:00.000,7.3,216,22.2,48,822,29448.58545
2022/8/20 14:45:00.000,7.5,214,22.3,48,821,30746.99636
2022/8/20 15:00:00.000,7.7,213,22.3,48,821,32046.34273
2022/8/20 15:15:00.000,7.8,212,22.3,48,821,32903.21909
2022/8/20 15:30:00.000,8,213,22.2,49,821,33317.62545
2022/8/20 15:45:00.000,8,212,22.1,50,821,33732.03182
2022/8/20 16:00:00.000,8.2,213,22,51,821,34146.43818
2022/8/20 16:15:00.000,8.2,212,21.8,53,821,34515.94273
2022/8/20 16:30:00.000,8.1,209,21.5,56,821,34838.67455
2022/8/20 16:45:00.000,8.1,208,21.2,59,820,35161.40636
2022/8/20 17:00:00.000,8.1,206,20.9,62,820,35484.13818
2022/8/20 17:15:00.000,8.1,205,20.5,65,820,35765.71
2022/8/20 17:30:00.000,7.9,205,20.2,67,820,36006.12182
2022/8/20 17:45:00.000,7.8,204,19.8,70,820,36246.53364
2022/8/20 18:00:00.000,7.7,204,19.5,72,820,36486.94545
2022/8/20 18:15:00.000,7.7,204,19.1,74,820,36629.13455
2022/8/20 18:30:00.000,7.7,205,18.6,77,820,36674.03636
2022/8/20 18:45:00.000,7.7,205,18.1,79,820,36718.00273
2022/8/20 19:00:00.000,7.8,206,17.6,82,820,36762.90455
2022/8/20 19:15:00.000,7.8,207,17.1,84,820,36658.13364
2022/8/20 19:30:00.000,7.9,207,16.8,86,820,36403.69
2022/8/20 19:45:00.000,7.9,208,16.4,87,820,36149.24636
2022/8/20 20:00:00.000,8,208,16.1,89,820,35894.80273
2022/8/20 20:15:00.000,8,209,15.8,91,820,35951.86545
2022/8/20 20:30:00.000,8,211,15.7,92,820,36319.49909
2022/8/20 20:45:00.000,8,212,15.5,93,820,36688.06818
2022/8/20 21:00:00.000,8,213,15.4,94,820,37055.70182
2022/8/20 21:15:00.000,8,214,15.3,95,820,37094.99091
2022/8/20 21:30:00.000,7.9,215,15.2,96,820,36805
2022/8/20 21:45:00.000,7.8,215,15.1,97,820,36514.07364
2022/8/20 22:00:00.000,7.7,216,15,98,820,36224.08273
2022/8/20 22:15:00.000,7.7,216,14.9,98,820,35949.99455
2022/8/20 22:30:00.000,7.6,216,15,98,820,35691.80909
2022/8/20 22:45:00.000,7.5,217,15.1,99,820,35432.68818
2022/8/20 23:00:00.000,7.4,217,15.2,99,820,35174.50273
2022/8/20 23:15:00.000,7.4,217,15.2,99,820,34911.64
2022/8/20 23:30:00.000,7.4,218,15.3,99,820,34643.16455
2022/8/20 23:45:00.000,7.3,219,15.3,99,819,34374.68909
2022/8/21 0:00:00.000,7.3,218,14.9,99,820,36498.26
2022/8/21 0:15:00.000,7.3,219,14.9,99,820,35989.64
2022/8/21 0:30:00.000,7.3,219,14.9,99,820,35637.82
2022/8/21 0:45:00.000,7.3,218,14.9,99,820,35285.02
2022/8/21 1:00:00.000,7.3,218,14.9,99,820,34933.2
2022/8/21 1:15:00.000,7.3,218,14.9,99,820,34328.54
2022/8/21 1:30:00.000,7.2,219,14.9,99,820,33471.04
2022/8/21 1:45:00.000,7.2,220,14.9,99,820,32613.54
2022/8/21 2:00:00.000,7.2,221,14.9,99,820,31756.04
2022/8/21 2:15:00.000,7.1,222,14.9,99,820,30965.18
2022/8/21 2:30:00.000,6.9,223,14.9,99,820,30240.96
2022/8/21 2:45:00.000,6.9,223,14.8,99,819,29516.74
2022/8/21 3:00:00.000,6.7,224,14.8,99,819,28792.52
